contextId,contextType,seriesId,seriesName,seasonYear,eventId,eventName,sessionId,sessionType,sessionName,trackId,trackName,driverId,driverName,lapNumber,subtype,impactLabel,description,sourceConfidence,sourceState,provenanceRefCount,sourceHash
asset_gb3_2021_213605_gr2_pdf,media,series_gb3,GB3 Championship,2021,event_gb3_2021_r6_oulton_park,GB3 2021 Round 6 - Oulton Park,session_gb3_2021_213605_race_2_result,race,Race 2 Result,track_oulton_park_international,Oulton Park International,,,,pdf,link_only,Official TSL grid PDF for Oulton Park Grid for Race 2.,link_only,media_narrative_context,2,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
asset_gb3_2021_213605_rc2_pdf,media,series_gb3,GB3 Championship,2021,event_gb3_2021_r6_oulton_park,GB3 2021 Round 6 - Oulton Park,session_gb3_2021_213605_race_2_result,race,Race 2 Result,track_oulton_park_international,Oulton Park International,,,,pdf,link_only,Official TSL timing PDF for Oulton Park Race 2 Result.,link_only,media_narrative_context,2,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
weather_gb3_2021_213605_rc2_official_conditions,weather,series_gb3,GB3 Championship,2021,event_gb3_2021_r6_oulton_park,GB3 2021 Round 6 - Oulton Park,session_gb3_2021_213605_race_2_result,race,Race 2 Result,track_oulton_park_international,Oulton Park International,,,,series_report,dry; dry,dry / dry (TSL official classification weather/track line),official,official_weather_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
asset_gb3_2021_213605_gr3_pdf,media,series_gb3,GB3 Championship,2021,event_gb3_2021_r6_oulton_park,GB3 2021 Round 6 - Oulton Park,session_gb3_2021_213605_race_3_result,race,Race 3 Result,track_oulton_park_international,Oulton Park International,,,,pdf,link_only,Official TSL grid PDF for Oulton Park Grid for Race 3.,link_only,media_narrative_context,2,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
asset_gb3_2021_213605_rc3_pdf,media,series_gb3,GB3 Championship,2021,event_gb3_2021_r6_oulton_park,GB3 2021 Round 6 - Oulton Park,session_gb3_2021_213605_race_3_result,race,Race 3 Result,track_oulton_park_international,Oulton Park International,,,,pdf,link_only,Official TSL timing PDF for Oulton Park Race 3 Result.,link_only,media_narrative_context,2,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
weather_gb3_2021_213605_rc3_official_conditions,weather,series_gb3,GB3 Championship,2021,event_gb3_2021_r6_oulton_park,GB3 2021 Round 6 - Oulton Park,session_gb3_2021_213605_race_3_result,race,Race 3 Result,track_oulton_park_international,Oulton Park International,,,,series_report,wet; wet,wet / wet (TSL official classification weather/track line),official,official_weather_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
asset_gb3_2021_214105_pdf_book,media,series_gb3,GB3 Championship,2021,event_gb3_2021_r7_donington_park,GB3 2021 Round 7 - Donington Park,,,,track_donington_park_gp,Donington Park GP,,,,pdf,link_only,Official TSL PDF book for GB3/BRDC British F3 at Donington Park.,link_only,media_narrative_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
asset_gb3_2021_214105_qu1_pdf,media,series_gb3,GB3 Championship,2021,event_gb3_2021_r7_donington_park,GB3 2021 Round 7 - Donington Park,session_gb3_2021_214105_qualifying,qualifying,Qualifying,track_donington_park_gp,Donington Park GP,,,,pdf,link_only,Official TSL timing PDF for Donington Park Qualifying.,link_only,media_narrative_context,2,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
weather_gb3_2021_214105_qu1_official_conditions,weather,series_gb3,GB3 Championship,2021,event_gb3_2021_r7_donington_park,GB3 2021 Round 7 - Donington Park,session_gb3_2021_214105_qualifying,qualifying,Qualifying,track_donington_park_gp,Donington Park GP,,,,series_report,dry; dry,dry / dry (TSL official classification weather/track line),official,official_weather_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
asset_gb3_2021_214105_qu2_pdf,media,series_gb3,GB3 Championship,2021,event_gb3_2021_r7_donington_park,GB3 2021 Round 7 - Donington Park,session_gb3_2021_214105_qualifying_2nd_fastest,qualifying,Qualifying 2nd Fastest,track_donington_park_gp,Donington Park GP,,,,pdf,link_only,Official TSL timing PDF for Donington Park Qualifying 2nd Fastest.,link_only,media_narrative_context,2,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
weather_gb3_2021_214105_qu2_official_conditions,weather,series_gb3,GB3 Championship,2021,event_gb3_2021_r7_donington_park,GB3 2021 Round 7 - Donington Park,session_gb3_2021_214105_qualifying_2nd_fastest,qualifying,Qualifying 2nd Fastest,track_donington_park_gp,Donington Park GP,,,,series_report,dry; dry,dry / dry (TSL official classification weather/track line),official,official_weather_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
asset_gb3_2021_214105_grd_pdf,media,series_gb3,GB3 Championship,2021,event_gb3_2021_r7_donington_park,GB3 2021 Round 7 - Donington Park,session_gb3_2021_214105_race_1_result,race,Race 1 Result,track_donington_park_gp,Donington Park GP,,,,pdf,link_only,Official TSL grid PDF for Donington Park Grid for Race 1.,link_only,media_narrative_context,2,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
asset_gb3_2021_214105_rc1_pdf,media,series_gb3,GB3 Championship,2021,event_gb3_2021_r7_donington_park,GB3 2021 Round 7 - Donington Park,session_gb3_2021_214105_race_1_result,race,Race 1 Result,track_donington_park_gp,Donington Park GP,,,,pdf,link_only,Official TSL timing PDF for Donington Park Race 1 Result.,link_only,media_narrative_context,2,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
weather_gb3_2021_214105_rc1_official_conditions,weather,series_gb3,GB3 Championship,2021,event_gb3_2021_r7_donington_park,GB3 2021 Round 7 - Donington Park,session_gb3_2021_214105_race_1_result,race,Race 1 Result,track_donington_park_gp,Donington Park GP,,,,series_report,dry; dry,dry / dry (TSL official classification weather/track line),official,official_weather_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
asset_gb3_2021_214105_gr2_pdf,media,series_gb3,GB3 Championship,2021,event_gb3_2021_r7_donington_park,GB3 2021 Round 7 - Donington Park,session_gb3_2021_214105_race_2_result,race,Race 2 Result,track_donington_park_gp,Donington Park GP,,,,pdf,link_only,Official TSL grid PDF for Donington Park Grid for Race 2.,link_only,media_narrative_context,2,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
asset_gb3_2021_214105_rc2_pdf,media,series_gb3,GB3 Championship,2021,event_gb3_2021_r7_donington_park,GB3 2021 Round 7 - Donington Park,session_gb3_2021_214105_race_2_result,race,Race 2 Result,track_donington_park_gp,Donington Park GP,,,,pdf,link_only,Official TSL timing PDF for Donington Park Race 2 Result.,link_only,media_narrative_context,2,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
weather_gb3_2021_214105_rc2_official_conditions,weather,series_gb3,GB3 Championship,2021,event_gb3_2021_r7_donington_park,GB3 2021 Round 7 - Donington Park,session_gb3_2021_214105_race_2_result,race,Race 2 Result,track_donington_park_gp,Donington Park GP,,,,series_report,wet; wet,wet / wet (TSL official classification weather/track line),official,official_weather_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
asset_gb3_2021_214105_gr3_pdf,media,series_gb3,GB3 Championship,2021,event_gb3_2021_r7_donington_park,GB3 2021 Round 7 - Donington Park,session_gb3_2021_214105_race_3_result,race,Race 3 Result,track_donington_park_gp,Donington Park GP,,,,pdf,link_only,Official TSL grid PDF for Donington Park Grid for Race 3.,link_only,media_narrative_context,2,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
asset_gb3_2021_214105_rc3_pdf,media,series_gb3,GB3 Championship,2021,event_gb3_2021_r7_donington_park,GB3 2021 Round 7 - Donington Park,session_gb3_2021_214105_race_3_result,race,Race 3 Result,track_donington_park_gp,Donington Park GP,,,,pdf,link_only,Official TSL timing PDF for Donington Park Race 3 Result.,link_only,media_narrative_context,2,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
weather_gb3_2021_214105_rc3_official_conditions,weather,series_gb3,GB3 Championship,2021,event_gb3_2021_r7_donington_park,GB3 2021 Round 7 - Donington Park,session_gb3_2021_214105_race_3_result,race,Race 3 Result,track_donington_park_gp,Donington Park GP,,,,series_report,dry; dry,dry / dry (TSL official classification weather/track line),official,official_weather_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
asset_gb3_2022_1108_results_pdf,media,series_gb3,GB3 Championship,2022,event_gb3_2022_r1_oulton_park,GB3 2022 Round 1 - Oulton Park,session_gb3_2022_1108,practice,Thursday session 1,track_oulton_park_international,Oulton Park International,,,,pdf,link_only,Official GB3 result PDF for Oulton Park Thursday session 1.,link_only,media_narrative_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
asset_gb3_2022_1109_results_pdf,media,series_gb3,GB3 Championship,2022,event_gb3_2022_r1_oulton_park,GB3 2022 Round 1 - Oulton Park,session_gb3_2022_1109,practice,Thursday session 3,track_oulton_park_international,Oulton Park International,,,,pdf,link_only,Official GB3 result PDF for Oulton Park Thursday session 3.,link_only,media_narrative_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
asset_gb3_2022_1110_results_pdf,media,series_gb3,GB3 Championship,2022,event_gb3_2022_r1_oulton_park,GB3 2022 Round 1 - Oulton Park,session_gb3_2022_1110,practice,Thursday session 2,track_oulton_park_international,Oulton Park International,,,,pdf,link_only,Official GB3 result PDF for Oulton Park Thursday session 2.,link_only,media_narrative_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
asset_gb3_2022_1111_results_pdf,media,series_gb3,GB3 Championship,2022,event_gb3_2022_r1_oulton_park,GB3 2022 Round 1 - Oulton Park,session_gb3_2022_1111,practice,Friday session 1,track_oulton_park_international,Oulton Park International,,,,pdf,link_only,Official GB3 result PDF for Oulton Park Friday session 1.,link_only,media_narrative_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
asset_gb3_2022_1112_results_pdf,media,series_gb3,GB3 Championship,2022,event_gb3_2022_r1_oulton_park,GB3 2022 Round 1 - Oulton Park,session_gb3_2022_1112,practice,Friday session 2,track_oulton_park_international,Oulton Park International,,,,pdf,link_only,Official GB3 result PDF for Oulton Park Friday session 2.,link_only,media_narrative_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
asset_gb3_2022_1113_results_pdf,media,series_gb3,GB3 Championship,2022,event_gb3_2022_r1_oulton_park,GB3 2022 Round 1 - Oulton Park,session_gb3_2022_1113,qualifying,Qualifying,track_oulton_park_international,Oulton Park International,,,,pdf,link_only,Official GB3 result PDF for Oulton Park Qualifying.,link_only,media_narrative_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
asset_gb3_2022_778_results_pdf,media,series_gb3,GB3 Championship,2022,event_gb3_2022_r1_oulton_park,GB3 2022 Round 1 - Oulton Park,session_gb3_2022_778,race,Race 1,track_oulton_park_international,Oulton Park International,,,,pdf,link_only,Official GB3 result PDF for Oulton Park Race 1.,link_only,media_narrative_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
asset_gb3_2022_779_results_pdf,media,series_gb3,GB3 Championship,2022,event_gb3_2022_r1_oulton_park,GB3 2022 Round 1 - Oulton Park,session_gb3_2022_779,race,Race 2,track_oulton_park_international,Oulton Park International,,,,pdf,link_only,Official GB3 result PDF for Oulton Park Race 2.,link_only,media_narrative_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
asset_gb3_2022_780_results_pdf,media,series_gb3,GB3 Championship,2022,event_gb3_2022_r1_oulton_park,GB3 2022 Round 1 - Oulton Park,session_gb3_2022_780,race,Race 3 ,track_oulton_park_international,Oulton Park International,,,,pdf,link_only,Official GB3 result PDF for Oulton Park Race 3 .,link_only,media_narrative_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
asset_gb3_2022_1082_results_pdf,media,series_gb3,GB3 Championship,2022,event_gb3_2022_r2_silverstone,GB3 2022 Round 2 - Silverstone,session_gb3_2022_1082,race,Race 1,track_silverstone_gp,Silverstone GP,,,,pdf,link_only,Official GB3 result PDF for Silverstone Race 1.,link_only,media_narrative_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
asset_gb3_2022_1083_results_pdf,media,series_gb3,GB3 Championship,2022,event_gb3_2022_r2_silverstone,GB3 2022 Round 2 - Silverstone,session_gb3_2022_1083,race,Race 2,track_silverstone_gp,Silverstone GP,,,,pdf,link_only,Official GB3 result PDF for Silverstone Race 2.,link_only,media_narrative_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
asset_gb3_2022_1084_results_pdf,media,series_gb3,GB3 Championship,2022,event_gb3_2022_r2_silverstone,GB3 2022 Round 2 - Silverstone,session_gb3_2022_1084,race,Race 3 ,track_silverstone_gp,Silverstone GP,,,,pdf,link_only,Official GB3 result PDF for Silverstone Race 3 .,link_only,media_narrative_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
asset_gb3_2022_1187_results_pdf,media,series_gb3,GB3 Championship,2022,event_gb3_2022_r2_silverstone,GB3 2022 Round 2 - Silverstone,session_gb3_2022_1187,practice,Thursday session 1,track_silverstone_gp,Silverstone GP,,,,pdf,link_only,Official GB3 result PDF for Silverstone Thursday session 1.,link_only,media_narrative_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
asset_gb3_2022_1188_results_pdf,media,series_gb3,GB3 Championship,2022,event_gb3_2022_r2_silverstone,GB3 2022 Round 2 - Silverstone,session_gb3_2022_1188,practice,Thursday session 2,track_silverstone_gp,Silverstone GP,,,,pdf,link_only,Official GB3 result PDF for Silverstone Thursday session 2.,link_only,media_narrative_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
asset_gb3_2022_1189_results_pdf,media,series_gb3,GB3 Championship,2022,event_gb3_2022_r2_silverstone,GB3 2022 Round 2 - Silverstone,session_gb3_2022_1189,practice,Thursday session 3,track_silverstone_gp,Silverstone GP,,,,pdf,link_only,Official GB3 result PDF for Silverstone Thursday session 3.,link_only,media_narrative_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
asset_gb3_2022_1191_results_pdf,media,series_gb3,GB3 Championship,2022,event_gb3_2022_r2_silverstone,GB3 2022 Round 2 - Silverstone,session_gb3_2022_1191,practice,Thursday session 4,track_silverstone_gp,Silverstone GP,,,,pdf,link_only,Official GB3 result PDF for Silverstone Thursday session 4.,link_only,media_narrative_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
asset_gb3_2022_1193_results_pdf,media,series_gb3,GB3 Championship,2022,event_gb3_2022_r2_silverstone,GB3 2022 Round 2 - Silverstone,session_gb3_2022_1193,practice,Friday session 1,track_silverstone_gp,Silverstone GP,,,,pdf,link_only,Official GB3 result PDF for Silverstone Friday session 1.,link_only,media_narrative_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
asset_gb3_2022_1194_results_pdf,media,series_gb3,GB3 Championship,2022,event_gb3_2022_r2_silverstone,GB3 2022 Round 2 - Silverstone,session_gb3_2022_1194,practice,Friday session 2,track_silverstone_gp,Silverstone GP,,,,pdf,link_only,Official GB3 result PDF for Silverstone Friday session 2.,link_only,media_narrative_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
asset_gb3_2022_1195_results_pdf,media,series_gb3,GB3 Championship,2022,event_gb3_2022_r2_silverstone,GB3 2022 Round 2 - Silverstone,session_gb3_2022_1195,practice,Friday combined,track_silverstone_gp,Silverstone GP,,,,pdf,link_only,Official GB3 result PDF for Silverstone Friday combined.,link_only,media_narrative_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
asset_gb3_2022_1196_results_pdf,media,series_gb3,GB3 Championship,2022,event_gb3_2022_r2_silverstone,GB3 2022 Round 2 - Silverstone,session_gb3_2022_1196,qualifying,Qualifying,track_silverstone_gp,Silverstone GP,,,,pdf,link_only,Official GB3 result PDF for Silverstone Qualifying.,link_only,media_narrative_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
asset_gb3_2022_1085_results_pdf,media,series_gb3,GB3 Championship,2022,event_gb3_2022_r3_donington_park,GB3 2022 Round 3 - Donington Park,session_gb3_2022_1085,race,Race 1,track_donington_park_gp,Donington Park GP,,,,pdf,link_only,Official GB3 result PDF for Donington Park Race 1.,link_only,media_narrative_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
asset_gb3_2022_1087_results_pdf,media,series_gb3,GB3 Championship,2022,event_gb3_2022_r3_donington_park,GB3 2022 Round 3 - Donington Park,session_gb3_2022_1087,race,Race 3 ,track_donington_park_gp,Donington Park GP,,,,pdf,link_only,Official GB3 result PDF for Donington Park Race 3 .,link_only,media_narrative_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
asset_gb3_2022_1243_results_pdf,media,series_gb3,GB3 Championship,2022,event_gb3_2022_r3_donington_park,GB3 2022 Round 3 - Donington Park,session_gb3_2022_1243,qualifying,Qualifying,track_donington_park_gp,Donington Park GP,,,,pdf,link_only,Official GB3 result PDF for Donington Park Qualifying.,link_only,media_narrative_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
asset_gb3_2022_1244_results_pdf,media,series_gb3,GB3 Championship,2022,event_gb3_2022_r3_donington_park,GB3 2022 Round 3 - Donington Park,session_gb3_2022_1244,practice,Thursday session 1,track_donington_park_gp,Donington Park GP,,,,pdf,link_only,Official GB3 result PDF for Donington Park Thursday session 1.,link_only,media_narrative_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
asset_gb3_2022_1245_results_pdf,media,series_gb3,GB3 Championship,2022,event_gb3_2022_r3_donington_park,GB3 2022 Round 3 - Donington Park,session_gb3_2022_1245,practice,Thursday session 2,track_donington_park_gp,Donington Park GP,,,,pdf,link_only,Official GB3 result PDF for Donington Park Thursday session 2.,link_only,media_narrative_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
asset_gb3_2022_1246_results_pdf,media,series_gb3,GB3 Championship,2022,event_gb3_2022_r3_donington_park,GB3 2022 Round 3 - Donington Park,session_gb3_2022_1246,practice,Thursday session 3,track_donington_park_gp,Donington Park GP,,,,pdf,link_only,Official GB3 result PDF for Donington Park Thursday session 3.,link_only,media_narrative_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
asset_gb3_2022_1247_results_pdf,media,series_gb3,GB3 Championship,2022,event_gb3_2022_r3_donington_park,GB3 2022 Round 3 - Donington Park,session_gb3_2022_1247,practice,Friday session 1,track_donington_park_gp,Donington Park GP,,,,pdf,link_only,Official GB3 result PDF for Donington Park Friday session 1.,link_only,media_narrative_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
asset_gb3_2022_1249_results_pdf,media,series_gb3,GB3 Championship,2022,event_gb3_2022_r3_donington_park,GB3 2022 Round 3 - Donington Park,session_gb3_2022_1249,practice,Friday session 3,track_donington_park_gp,Donington Park GP,,,,pdf,link_only,Official GB3 result PDF for Donington Park Friday session 3.,link_only,media_narrative_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
asset_gb3_2022_1257_results_pdf,media,series_gb3,GB3 Championship,2022,event_gb3_2022_r3_donington_park,GB3 2022 Round 3 - Donington Park,session_gb3_2022_1257,race,Race 2,track_donington_park_gp,Donington Park GP,,,,pdf,link_only,Official GB3 result PDF for Donington Park Race 2.,link_only,media_narrative_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
asset_gb3_2022_1088_results_pdf,media,series_gb3,GB3 Championship,2022,event_gb3_2022_r4_snetterton,GB3 2022 Round 4 - Snetterton,session_gb3_2022_1088,race,Race 1,track_snetterton_300,Snetterton 300,,,,pdf,link_only,Official GB3 result PDF for Snetterton Race 1.,link_only,media_narrative_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
asset_gb3_2022_1089_results_pdf,media,series_gb3,GB3 Championship,2022,event_gb3_2022_r4_snetterton,GB3 2022 Round 4 - Snetterton,session_gb3_2022_1089,race,Race 2,track_snetterton_300,Snetterton 300,,,,pdf,link_only,Official GB3 result PDF for Snetterton Race 2.,link_only,media_narrative_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
asset_gb3_2022_1293_results_pdf,media,series_gb3,GB3 Championship,2022,event_gb3_2022_r4_snetterton,GB3 2022 Round 4 - Snetterton,session_gb3_2022_1293,practice,Thursday session 1,track_snetterton_300,Snetterton 300,,,,pdf,link_only,Official GB3 result PDF for Snetterton Thursday session 1.,link_only,media_narrative_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
asset_gb3_2022_1294_results_pdf,media,series_gb3,GB3 Championship,2022,event_gb3_2022_r4_snetterton,GB3 2022 Round 4 - Snetterton,session_gb3_2022_1294,practice,Thursday session 2,track_snetterton_300,Snetterton 300,,,,pdf,link_only,Official GB3 result PDF for Snetterton Thursday session 2.,link_only,media_narrative_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
asset_gb3_2022_1295_results_pdf,media,series_gb3,GB3 Championship,2022,event_gb3_2022_r4_snetterton,GB3 2022 Round 4 - Snetterton,session_gb3_2022_1295,practice,Thursday session 3,track_snetterton_300,Snetterton 300,,,,pdf,link_only,Official GB3 result PDF for Snetterton Thursday session 3.,link_only,media_narrative_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
asset_gb3_2022_1296_results_pdf,media,series_gb3,GB3 Championship,2022,event_gb3_2022_r4_snetterton,GB3 2022 Round 4 - Snetterton,session_gb3_2022_1296,practice,Friday session 1,track_snetterton_300,Snetterton 300,,,,pdf,link_only,Official GB3 result PDF for Snetterton Friday session 1.,link_only,media_narrative_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
asset_gb3_2022_1297_results_pdf,media,series_gb3,GB3 Championship,2022,event_gb3_2022_r4_snetterton,GB3 2022 Round 4 - Snetterton,session_gb3_2022_1297,practice,Friday session 2,track_snetterton_300,Snetterton 300,,,,pdf,link_only,Official GB3 result PDF for Snetterton Friday session 2.,link_only,media_narrative_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
asset_gb3_2022_1298_results_pdf,media,series_gb3,GB3 Championship,2022,event_gb3_2022_r4_snetterton,GB3 2022 Round 4 - Snetterton,session_gb3_2022_1298,qualifying,Qualifying,track_snetterton_300,Snetterton 300,,,,pdf,link_only,Official GB3 result PDF for Snetterton Qualifying.,link_only,media_narrative_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
asset_gb3_2022_1301_results_pdf,media,series_gb3,GB3 Championship,2022,event_gb3_2022_r4_snetterton,GB3 2022 Round 4 - Snetterton,session_gb3_2022_1301,practice,Thursday combined,track_snetterton_300,Snetterton 300,,,,pdf,link_only,Official GB3 result PDF for Snetterton Thursday combined.,link_only,media_narrative_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
asset_gb3_2022_1302_results_pdf,media,series_gb3,GB3 Championship,2022,event_gb3_2022_r4_snetterton,GB3 2022 Round 4 - Snetterton,session_gb3_2022_1302,practice,Friday combined,track_snetterton_300,Snetterton 300,,,,pdf,link_only,Official GB3 result PDF for Snetterton Friday combined.,link_only,media_narrative_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
asset_gb3_2022_1305_results_pdf,media,series_gb3,GB3 Championship,2022,event_gb3_2022_r4_snetterton,GB3 2022 Round 4 - Snetterton,session_gb3_2022_1305,race,Race 3,track_snetterton_300,Snetterton 300,,,,pdf,link_only,Official GB3 result PDF for Snetterton Race 3.,link_only,media_narrative_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
asset_gb3_2022_1357_results_pdf,media,series_gb3,GB3 Championship,2022,event_gb3_2022_r5_spa,GB3 2022 Round 5 - Spa,session_gb3_2022_1357,practice,Friday session 1,track_spa_gp,Spa GP,,,,pdf,link_only,Official GB3 result PDF for Spa Friday session 1.,link_only,media_narrative_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
asset_gb3_2022_1358_results_pdf,media,series_gb3,GB3 Championship,2022,event_gb3_2022_r5_spa,GB3 2022 Round 5 - Spa,session_gb3_2022_1358,practice,Friday session 2,track_spa_gp,Spa GP,,,,pdf,link_only,Official GB3 result PDF for Spa Friday session 2.,link_only,media_narrative_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
asset_gb3_2022_1359_results_pdf,media,series_gb3,GB3 Championship,2022,event_gb3_2022_r5_spa,GB3 2022 Round 5 - Spa,session_gb3_2022_1359,practice,Friday session 3,track_spa_gp,Spa GP,,,,pdf,link_only,Official GB3 result PDF for Spa Friday session 3.,link_only,media_narrative_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
asset_gb3_2022_1360_results_pdf,media,series_gb3,GB3 Championship,2022,event_gb3_2022_r5_spa,GB3 2022 Round 5 - Spa,session_gb3_2022_1360,qualifying,Qualifying,track_spa_gp,Spa GP,,,,pdf,link_only,Official GB3 result PDF for Spa Qualifying.,link_only,media_narrative_context,1,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
