sourceId,sourceType,sourceName,confidenceTier,url,hasUrl,linkedUrlCount,retrievedAt,publishedAt,accessedBy,parser,hasRawArtifact,rawArtifactPath,coverage,licenseNotes,notes,sourceHash
source_gb3_2022_session_1485,official_api,GB3 2022 session 1485,official,https://www.gb-3.net/json/results/2022/1485.json,yes,0,2026-06-16T18:12:11.217Z,,scripts/import-gb3-career.mjs,scripts/import-gb3-career.mjs,yes,data/career/raw/gb3/2022-session-1485.json,Donington Park Thursday session one full-field result rows.,Public official GB3 results JSON/PDF links; store extracted facts and source URL.,Primary row-level GB3 source. Position can be numeric or status text such as DQ/DNF.,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
source_gb3_2022_session_1486,official_api,GB3 2022 session 1486,official,https://www.gb-3.net/json/results/2022/1486.json,yes,0,2026-06-16T18:12:11.217Z,,scripts/import-gb3-career.mjs,scripts/import-gb3-career.mjs,yes,data/career/raw/gb3/2022-session-1486.json,Donington Park Thursday session two full-field result rows.,Public official GB3 results JSON/PDF links; store extracted facts and source URL.,Primary row-level GB3 source. Position can be numeric or status text such as DQ/DNF.,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
source_gb3_2022_session_1487,official_api,GB3 2022 session 1487,official,https://www.gb-3.net/json/results/2022/1487.json,yes,0,2026-06-16T18:12:11.217Z,,scripts/import-gb3-career.mjs,scripts/import-gb3-career.mjs,yes,data/career/raw/gb3/2022-session-1487.json,Donington Park Thursday session three full-field result rows.,Public official GB3 results JSON/PDF links; store extracted facts and source URL.,Primary row-level GB3 source. Position can be numeric or status text such as DQ/DNF.,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
source_gb3_2022_session_1488,official_api,GB3 2022 session 1488,official,https://www.gb-3.net/json/results/2022/1488.json,yes,0,2026-06-16T18:12:11.217Z,,scripts/import-gb3-career.mjs,scripts/import-gb3-career.mjs,yes,data/career/raw/gb3/2022-session-1488.json,Donington Park Friday session one full-field result rows.,Public official GB3 results JSON/PDF links; store extracted facts and source URL.,Primary row-level GB3 source. Position can be numeric or status text such as DQ/DNF.,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
source_gb3_2022_session_1489,official_api,GB3 2022 session 1489,official,https://www.gb-3.net/json/results/2022/1489.json,yes,0,2026-06-16T18:12:11.217Z,,scripts/import-gb3-career.mjs,scripts/import-gb3-career.mjs,yes,data/career/raw/gb3/2022-session-1489.json,Donington Park Friday session two full-field result rows.,Public official GB3 results JSON/PDF links; store extracted facts and source URL.,Primary row-level GB3 source. Position can be numeric or status text such as DQ/DNF.,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
source_gb3_2022_session_1490,official_api,GB3 2022 session 1490,official,https://www.gb-3.net/json/results/2022/1490.json,yes,0,2026-06-16T18:12:11.217Z,,scripts/import-gb3-career.mjs,scripts/import-gb3-career.mjs,yes,data/career/raw/gb3/2022-session-1490.json,Donington Park Qualifying full-field result rows.,Public official GB3 results JSON/PDF links; store extracted facts and source URL.,Primary row-level GB3 source. Position can be numeric or status text such as DQ/DNF.,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
source_gb3_2022_session_778,official_api,GB3 2022 session 778,official,https://www.gb-3.net/json/results/2022/778.json,yes,0,2026-06-16T18:12:11.217Z,,scripts/import-gb3-career.mjs,scripts/import-gb3-career.mjs,yes,data/career/raw/gb3/2022-session-778.json,Oulton Park Race 1 full-field result rows.,Public official GB3 results JSON/PDF links; store extracted facts and source URL.,Primary row-level GB3 source. Position can be numeric or status text such as DQ/DNF.,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
source_gb3_2022_session_779,official_api,GB3 2022 session 779,official,https://www.gb-3.net/json/results/2022/779.json,yes,0,2026-06-16T18:12:11.217Z,,scripts/import-gb3-career.mjs,scripts/import-gb3-career.mjs,yes,data/career/raw/gb3/2022-session-779.json,Oulton Park Race 2 full-field result rows.,Public official GB3 results JSON/PDF links; store extracted facts and source URL.,Primary row-level GB3 source. Position can be numeric or status text such as DQ/DNF.,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
source_gb3_2022_session_780,official_api,GB3 2022 session 780,official,https://www.gb-3.net/json/results/2022/780.json,yes,0,2026-06-16T18:12:11.217Z,,scripts/import-gb3-career.mjs,scripts/import-gb3-career.mjs,yes,data/career/raw/gb3/2022-session-780.json,Oulton Park Race 3 full-field result rows.,Public official GB3 results JSON/PDF links; store extracted facts and source URL.,Primary row-level GB3 source. Position can be numeric or status text such as DQ/DNF.,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
source_gb3_2022_standings,official_api,GB3 2022 standings JSON,official,https://www.gb-3.net/json/results/2022/22/_standings.json,yes,0,2026-06-16T18:12:11.217Z,,scripts/import-gb3-career.mjs,scripts/import-gb3-career.mjs,yes,data/career/raw/gb3/2022-standings.json,"Official GB3 2022 driver standings, points, wins, and per-race RoundPoints.",Public official GB3 results JSON/PDF links; store extracted facts and source URL.,Use DriverUrl for Bryce identity; standings IDs differ from session-row IDs.,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
source_imsa_2025_daytona_rolex_24_race_official_csv,official_api,IMSA/Al Kamel 2025 Rolex 24 official race results CSV,official,https://imsa.results.alkamelcloud.com/Results/25_2025/02_Daytona%20International%20Speedway/01_IMSA%20WeatherTech%20SportsCar%20Championship/202501251340_Race/24_Hour%2024/03_Results_Race_Official.CSV,yes,0,2026-06-16T18:12:13.430Z,,scripts/import-imsa-career.mjs,scripts/import-imsa-career.mjs,yes,data/career/raw/imsa/2025-daytona_rolex_24-race-official.csv,CSV mirror of official classification used as a row-level cross-check for Bryce car 85 and co-driver fields.,Public official IMSA/Al Kamel result feeds; store extracted facts and source URL.,Confirms Bryce Aron on car 85 row in a tabular source.,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
source_imsa_2025_daytona_rolex_24_race_official_json,official_api,IMSA/Al Kamel 2025 Rolex 24 official race results JSON,official,https://imsa.results.alkamelcloud.com/Results/25_2025/02_Daytona%20International%20Speedway/01_IMSA%20WeatherTech%20SportsCar%20Championship/202501251340_Race/24_Hour%2024/03_Results_Race_Official.JSON,yes,0,2026-06-16T18:12:13.430Z,,scripts/import-imsa-career.mjs,scripts/import-imsa-career.mjs,yes,data/career/raw/imsa/2025-daytona_rolex_24-race-official.json,"Official race classification, drivers, vehicle/class context, fastest laps, and session weather/track condition.",Public official IMSA/Al Kamel result feeds; store extracted facts and source URL.,Primary official source for IMSA Daytona 2025 classification.,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
source_imsa_2025_daytona_rolex_24_time_cards_json,official_api,IMSA/Al Kamel 2025 Rolex 24 time cards JSON,official,https://imsa.results.alkamelcloud.com/Results/25_2025/02_Daytona%20International%20Speedway/01_IMSA%20WeatherTech%20SportsCar%20Championship/202501251340_Race/24_Hour%2024/23_Time%20Cards_Race.JSON,yes,0,2026-06-16T18:12:13.430Z,,scripts/import-imsa-career.mjs,scripts/import-imsa-career.mjs,yes,data/career/raw/imsa/2025-daytona_rolex_24-time-cards.json,Official car/driver lap time cards for the 24-hour race.,Public official IMSA/Al Kamel result feeds; store extracted facts and source URL.,"Lap samples are car/stint-driver grain, not independent single-driver race classifications.",900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
source_indynxt_2024_driver_year_details_bryce,official_api,INDY NXT 2024 DriverYearDetails for Bryce Aron,official,https://www.indynxt.com/api/results/DriverYearDetails?year=2024&series=09341e09-3216-4f89-a45f-db697d72ee13&driverID=4959,yes,0,2026-07-11T20:53:51.783Z,,scripts/import-indy-nxt-career.mjs,scripts/import-indy-nxt-career.mjs,yes,data/career/raw/indy-nxt/2024-driver-year-details-bryce.json,2024 Bryce Aron race-by-race official summary rows.,Public official INDY NXT results API; store extracted facts and source URL.,Used as cross-check against EventsSessionDetails records.,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
source_indynxt_2024_year_point_summary,official_api,INDY NXT 2024 YearPointSummary,official,https://www.indynxt.com/api/results/YearPointSummary?year=2024&id=09341e09-3216-4f89-a45f-db697d72ee13,yes,0,2026-07-11T20:53:51.783Z,,scripts/import-indy-nxt-career.mjs,scripts/import-indy-nxt-career.mjs,yes,data/career/raw/indy-nxt/2024-year-point-summary.json,2024 driver standings and EventsSessionsID point rows.,Public official INDY NXT results API; store extracted facts and source URL.,Used for season standings and official EventsSessionsID discovery.,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
source_indynxt_2025_driver_year_details_bryce,official_api,INDY NXT 2025 DriverYearDetails for Bryce Aron,official,https://www.indynxt.com/api/results/DriverYearDetails?year=2025&series=09341e09-3216-4f89-a45f-db697d72ee13&driverID=4959,yes,0,2026-07-11T20:53:51.783Z,,scripts/import-indy-nxt-career.mjs,scripts/import-indy-nxt-career.mjs,yes,data/career/raw/indy-nxt/2025-driver-year-details-bryce.json,2025 Bryce Aron race-by-race official summary rows.,Public official INDY NXT results API; store extracted facts and source URL.,Used as cross-check against EventsSessionDetails records.,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
source_indynxt_2025_year_point_summary,official_api,INDY NXT 2025 YearPointSummary,official,https://www.indynxt.com/api/results/YearPointSummary?year=2025&id=09341e09-3216-4f89-a45f-db697d72ee13,yes,0,2026-07-11T20:53:51.783Z,,scripts/import-indy-nxt-career.mjs,scripts/import-indy-nxt-career.mjs,yes,data/career/raw/indy-nxt/2025-year-point-summary.json,2025 driver standings and EventsSessionsID point rows.,Public official INDY NXT results API; store extracted facts and source URL.,Used for season standings and official EventsSessionsID discovery.,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
source_indynxt_2026_driver_year_details_bryce,official_api,INDY NXT 2026 DriverYearDetails for Bryce Aron,official,https://www.indynxt.com/api/results/DriverYearDetails?year=2026&series=09341e09-3216-4f89-a45f-db697d72ee13&driverID=4959,yes,0,2026-07-11T20:53:51.783Z,,scripts/import-indy-nxt-career.mjs,scripts/import-indy-nxt-career.mjs,yes,data/career/raw/indy-nxt/2026-driver-year-details-bryce.json,2026 Bryce Aron race-by-race official summary rows.,Public official INDY NXT results API; store extracted facts and source URL.,Used as cross-check against EventsSessionDetails records.,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
source_indynxt_2026_year_point_summary,official_api,INDY NXT 2026 YearPointSummary,official,https://www.indynxt.com/api/results/YearPointSummary?year=2026&id=09341e09-3216-4f89-a45f-db697d72ee13,yes,0,2026-07-11T20:53:51.783Z,,scripts/import-indy-nxt-career.mjs,scripts/import-indy-nxt-career.mjs,yes,data/career/raw/indy-nxt/2026-year-point-summary.json,2026 driver standings and EventsSessionsID point rows.,Public official INDY NXT results API; store extracted facts and source URL.,Used for season standings and official EventsSessionsID discovery.,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
source_indynxt_driver_feed,official_api,INDY NXT Race Control driver feed,official,https://indycar.blob.core.windows.net/racecontrol/driversfeed_nxt.json,yes,0,,,manual_seed_from_existing_brycecast_adapter,scripts/race-poller.mjs / src/data/adapters.ts,no,,Bryce Race Control identity and profile metadata.,Public Race Control JSON endpoint; store extracted facts and source URL.,Initial identity seed only. Full career rows must be imported through source-backed extractors.,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
source_indynxt_events_session_6314,official_api,INDY NXT EventsSessionDetails 6314,official,https://www.indynxt.com/api/results/EventsSessionDetails?id=6314,yes,0,2026-07-11T20:53:51.783Z,,scripts/import-indy-nxt-career.mjs,scripts/import-indy-nxt-career.mjs,yes,data/career/raw/indy-nxt/2024-events-session-6314.json,Grand Prix of Alabama Race full result records.,Public official INDY NXT results API; store extracted facts and source URL.,Primary row-level source for event/session/result records.,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
source_indynxt_events_session_6315,official_api,INDY NXT EventsSessionDetails 6315,official,https://www.indynxt.com/api/results/EventsSessionDetails?id=6315,yes,0,2026-07-11T20:53:51.783Z,,scripts/import-indy-nxt-career.mjs,scripts/import-indy-nxt-career.mjs,yes,data/career/raw/indy-nxt/2024-events-session-6315.json,Indianapolis Grand Prix Race 1 Race full result records.,Public official INDY NXT results API; store extracted facts and source URL.,Primary row-level source for event/session/result records.,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
source_indynxt_events_session_6316,official_api,INDY NXT EventsSessionDetails 6316,official,https://www.indynxt.com/api/results/EventsSessionDetails?id=6316,yes,0,2026-07-11T20:53:51.783Z,,scripts/import-indy-nxt-career.mjs,scripts/import-indy-nxt-career.mjs,yes,data/career/raw/indy-nxt/2024-events-session-6316.json,Grand Prix at Road America Race full result records.,Public official INDY NXT results API; store extracted facts and source URL.,Primary row-level source for event/session/result records.,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
source_indynxt_events_session_6317,official_api,INDY NXT EventsSessionDetails 6317,official,https://www.indynxt.com/api/results/EventsSessionDetails?id=6317,yes,0,2026-07-11T20:53:51.783Z,,scripts/import-indy-nxt-career.mjs,scripts/import-indy-nxt-career.mjs,yes,data/career/raw/indy-nxt/2024-events-session-6317.json,Grand Prix of Monterey Race 1 Race full result records.,Public official INDY NXT results API; store extracted facts and source URL.,Primary row-level source for event/session/result records.,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
source_indynxt_events_session_6318,official_api,INDY NXT EventsSessionDetails 6318,official,https://www.indynxt.com/api/results/EventsSessionDetails?id=6318,yes,0,2026-07-11T20:53:51.783Z,,scripts/import-indy-nxt-career.mjs,scripts/import-indy-nxt-career.mjs,yes,data/career/raw/indy-nxt/2024-events-session-6318.json,Grand Prix at Mid-Ohio Race full result records.,Public official INDY NXT results API; store extracted facts and source URL.,Primary row-level source for event/session/result records.,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
source_indynxt_events_session_6319,official_api,INDY NXT EventsSessionDetails 6319,official,https://www.indynxt.com/api/results/EventsSessionDetails?id=6319,yes,0,2026-07-11T20:53:51.783Z,,scripts/import-indy-nxt-career.mjs,scripts/import-indy-nxt-career.mjs,yes,data/career/raw/indy-nxt/2024-events-session-6319.json,INDY NXT by Firestone at Iowa Speedway Race full result records.,Public official INDY NXT results API; store extracted facts and source URL.,Primary row-level source for event/session/result records.,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
source_indynxt_events_session_6320,official_api,INDY NXT EventsSessionDetails 6320,official,https://www.indynxt.com/api/results/EventsSessionDetails?id=6320,yes,0,2026-07-11T20:53:51.783Z,,scripts/import-indy-nxt-career.mjs,scripts/import-indy-nxt-career.mjs,yes,data/career/raw/indy-nxt/2024-events-session-6320.json,OUTFRONT Showdown Race full result records.,Public official INDY NXT results API; store extracted facts and source URL.,Primary row-level source for event/session/result records.,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
source_indynxt_events_session_6321,official_api,INDY NXT EventsSessionDetails 6321,official,https://www.indynxt.com/api/results/EventsSessionDetails?id=6321,yes,0,2026-07-11T20:53:51.783Z,,scripts/import-indy-nxt-career.mjs,scripts/import-indy-nxt-career.mjs,yes,data/career/raw/indy-nxt/2024-events-session-6321.json,Grand Prix of Portland Race full result records.,Public official INDY NXT results API; store extracted facts and source URL.,Primary row-level source for event/session/result records.,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
source_indynxt_events_session_6322,official_api,INDY NXT EventsSessionDetails 6322,official,https://www.indynxt.com/api/results/EventsSessionDetails?id=6322,yes,0,2026-07-11T20:53:51.783Z,,scripts/import-indy-nxt-career.mjs,scripts/import-indy-nxt-career.mjs,yes,data/career/raw/indy-nxt/2024-events-session-6322.json,INDY NXT By Firestone at The Milwaukee Mile Race full result records.,Public official INDY NXT results API; store extracted facts and source URL.,Primary row-level source for event/session/result records.,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
source_indynxt_events_session_6323,official_api,INDY NXT EventsSessionDetails 6323,official,https://www.indynxt.com/api/results/EventsSessionDetails?id=6323,yes,0,2026-07-11T20:53:51.783Z,,scripts/import-indy-nxt-career.mjs,scripts/import-indy-nxt-career.mjs,yes,data/career/raw/indy-nxt/2024-events-session-6323.json,Music City Grand Prix Race full result records.,Public official INDY NXT results API; store extracted facts and source URL.,Primary row-level source for event/session/result records.,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
source_indynxt_events_session_6324,official_api,INDY NXT EventsSessionDetails 6324,official,https://www.indynxt.com/api/results/EventsSessionDetails?id=6324,yes,0,2026-07-11T20:53:51.783Z,,scripts/import-indy-nxt-career.mjs,scripts/import-indy-nxt-career.mjs,yes,data/career/raw/indy-nxt/2024-events-session-6324.json,Grand Prix of St. Petersburg Race full result records.,Public official INDY NXT results API; store extracted facts and source URL.,Primary row-level source for event/session/result records.,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
source_indynxt_events_session_6325,official_api,INDY NXT EventsSessionDetails 6325,official,https://www.indynxt.com/api/results/EventsSessionDetails?id=6325,yes,0,2026-07-11T20:53:51.783Z,,scripts/import-indy-nxt-career.mjs,scripts/import-indy-nxt-career.mjs,yes,data/career/raw/indy-nxt/2024-events-session-6325.json,Indianapolis Grand Prix Race 2 Race full result records.,Public official INDY NXT results API; store extracted facts and source URL.,Primary row-level source for event/session/result records.,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
source_indynxt_events_session_6326,official_api,INDY NXT EventsSessionDetails 6326,official,https://www.indynxt.com/api/results/EventsSessionDetails?id=6326,yes,0,2026-07-11T20:53:51.783Z,,scripts/import-indy-nxt-career.mjs,scripts/import-indy-nxt-career.mjs,yes,data/career/raw/indy-nxt/2024-events-session-6326.json,Detroit Grand Prix Race full result records.,Public official INDY NXT results API; store extracted facts and source URL.,Primary row-level source for event/session/result records.,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
source_indynxt_events_session_6327,official_api,INDY NXT EventsSessionDetails 6327,official,https://www.indynxt.com/api/results/EventsSessionDetails?id=6327,yes,0,2026-07-11T20:53:51.783Z,,scripts/import-indy-nxt-career.mjs,scripts/import-indy-nxt-career.mjs,yes,data/career/raw/indy-nxt/2024-events-session-6327.json,Grand Prix of Monterey Race 2 Race full result records.,Public official INDY NXT results API; store extracted facts and source URL.,Primary row-level source for event/session/result records.,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
source_indynxt_events_session_6328,official_api,INDY NXT EventsSessionDetails 6328,official,https://www.indynxt.com/api/results/EventsSessionDetails?id=6328,yes,0,2026-07-11T20:53:51.783Z,,scripts/import-indy-nxt-career.mjs,scripts/import-indy-nxt-career.mjs,yes,data/career/raw/indy-nxt/2024-events-session-6328.json,Grand Prix of St. Petersburg Practice 1 full result records.,Public official INDY NXT results API; store extracted facts and source URL.,Primary row-level source for event/session/result records.,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
source_indynxt_events_session_6329,official_api,INDY NXT EventsSessionDetails 6329,official,https://www.indynxt.com/api/results/EventsSessionDetails?id=6329,yes,0,2026-07-11T20:53:51.783Z,,scripts/import-indy-nxt-career.mjs,scripts/import-indy-nxt-career.mjs,yes,data/career/raw/indy-nxt/2024-events-session-6329.json,Grand Prix of St. Petersburg Practice 2 full result records.,Public official INDY NXT results API; store extracted facts and source URL.,Primary row-level source for event/session/result records.,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
source_indynxt_events_session_6330,official_api,INDY NXT EventsSessionDetails 6330,official,https://www.indynxt.com/api/results/EventsSessionDetails?id=6330,yes,0,2026-07-11T20:53:51.783Z,,scripts/import-indy-nxt-career.mjs,scripts/import-indy-nxt-career.mjs,yes,data/career/raw/indy-nxt/2024-events-session-6330.json,Grand Prix of St. Petersburg Qualifications - Group 1 full result records.,Public official INDY NXT results API; store extracted facts and source URL.,Primary row-level source for event/session/result records.,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
source_indynxt_events_session_6346,official_api,INDY NXT EventsSessionDetails 6346,official,https://www.indynxt.com/api/results/EventsSessionDetails?id=6346,yes,0,2026-07-11T20:53:51.783Z,,scripts/import-indy-nxt-career.mjs,scripts/import-indy-nxt-career.mjs,yes,data/career/raw/indy-nxt/2024-events-session-6346.json,Grand Prix of St. Petersburg Qualifications - Group 2 full result records.,Public official INDY NXT results API; store extracted facts and source URL.,Primary row-level source for event/session/result records.,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
source_indynxt_events_session_6354,official_api,INDY NXT EventsSessionDetails 6354,official,https://www.indynxt.com/api/results/EventsSessionDetails?id=6354,yes,0,2026-07-11T20:53:51.783Z,,scripts/import-indy-nxt-career.mjs,scripts/import-indy-nxt-career.mjs,yes,data/career/raw/indy-nxt/2024-events-session-6354.json,Grand Prix of Alabama Practice 1 full result records.,Public official INDY NXT results API; store extracted facts and source URL.,Primary row-level source for event/session/result records.,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
source_indynxt_events_session_6355,official_api,INDY NXT EventsSessionDetails 6355,official,https://www.indynxt.com/api/results/EventsSessionDetails?id=6355,yes,0,2026-07-11T20:53:51.783Z,,scripts/import-indy-nxt-career.mjs,scripts/import-indy-nxt-career.mjs,yes,data/career/raw/indy-nxt/2024-events-session-6355.json,Grand Prix of Alabama Practice 2 full result records.,Public official INDY NXT results API; store extracted facts and source URL.,Primary row-level source for event/session/result records.,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
source_indynxt_events_session_6356,official_api,INDY NXT EventsSessionDetails 6356,official,https://www.indynxt.com/api/results/EventsSessionDetails?id=6356,yes,0,2026-07-11T20:53:51.783Z,,scripts/import-indy-nxt-career.mjs,scripts/import-indy-nxt-career.mjs,yes,data/career/raw/indy-nxt/2024-events-session-6356.json,Grand Prix of Alabama Qualifications - Group 1 full result records.,Public official INDY NXT results API; store extracted facts and source URL.,Primary row-level source for event/session/result records.,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
source_indynxt_events_session_6357,official_api,INDY NXT EventsSessionDetails 6357,official,https://www.indynxt.com/api/results/EventsSessionDetails?id=6357,yes,0,2026-07-11T20:53:51.783Z,,scripts/import-indy-nxt-career.mjs,scripts/import-indy-nxt-career.mjs,yes,data/career/raw/indy-nxt/2024-events-session-6357.json,Grand Prix of Alabama Qualifications - Group 2 full result records.,Public official INDY NXT results API; store extracted facts and source URL.,Primary row-level source for event/session/result records.,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
source_indynxt_events_session_6365,official_api,INDY NXT EventsSessionDetails 6365,official,https://www.indynxt.com/api/results/EventsSessionDetails?id=6365,yes,0,2026-07-11T20:53:51.783Z,,scripts/import-indy-nxt-career.mjs,scripts/import-indy-nxt-career.mjs,yes,data/career/raw/indy-nxt/2024-events-session-6365.json,Indianapolis Grand Prix Race 1 Practice full result records.,Public official INDY NXT results API; store extracted facts and source URL.,Primary row-level source for event/session/result records.,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
source_indynxt_events_session_6366,official_api,INDY NXT EventsSessionDetails 6366,official,https://www.indynxt.com/api/results/EventsSessionDetails?id=6366,yes,0,2026-07-11T20:53:51.783Z,,scripts/import-indy-nxt-career.mjs,scripts/import-indy-nxt-career.mjs,yes,data/career/raw/indy-nxt/2024-events-session-6366.json,Indianapolis Grand Prix Race 1 Qualifications - Race 1 Group 1 full result records.,Public official INDY NXT results API; store extracted facts and source URL.,Primary row-level source for event/session/result records.,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
source_indynxt_events_session_6367,official_api,INDY NXT EventsSessionDetails 6367,official,https://www.indynxt.com/api/results/EventsSessionDetails?id=6367,yes,0,2026-07-11T20:53:51.783Z,,scripts/import-indy-nxt-career.mjs,scripts/import-indy-nxt-career.mjs,yes,data/career/raw/indy-nxt/2024-events-session-6367.json,Indianapolis Grand Prix Race 1 Qualifications - Race 1 Group 2 full result records.,Public official INDY NXT results API; store extracted facts and source URL.,Primary row-level source for event/session/result records.,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
source_indynxt_events_session_6389,official_api,INDY NXT EventsSessionDetails 6389,official,https://www.indynxt.com/api/results/EventsSessionDetails?id=6389,yes,0,2026-07-11T20:53:51.783Z,,scripts/import-indy-nxt-career.mjs,scripts/import-indy-nxt-career.mjs,yes,data/career/raw/indy-nxt/2024-events-session-6389.json,Indianapolis Grand Prix Race 2 Qualifications - Race 2 Group 1 full result records.,Public official INDY NXT results API; store extracted facts and source URL.,Primary row-level source for event/session/result records.,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
source_indynxt_events_session_6390,official_api,INDY NXT EventsSessionDetails 6390,official,https://www.indynxt.com/api/results/EventsSessionDetails?id=6390,yes,0,2026-07-11T20:53:51.783Z,,scripts/import-indy-nxt-career.mjs,scripts/import-indy-nxt-career.mjs,yes,data/career/raw/indy-nxt/2024-events-session-6390.json,Indianapolis Grand Prix Race 2 Qualifications - Race 2 Group 2 full result records.,Public official INDY NXT results API; store extracted facts and source URL.,Primary row-level source for event/session/result records.,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
source_indynxt_events_session_6391,official_api,INDY NXT EventsSessionDetails 6391,official,https://www.indynxt.com/api/results/EventsSessionDetails?id=6391,yes,0,2026-07-11T20:53:51.783Z,,scripts/import-indy-nxt-career.mjs,scripts/import-indy-nxt-career.mjs,yes,data/career/raw/indy-nxt/2024-events-session-6391.json,Detroit Grand Prix Practice 1 full result records.,Public official INDY NXT results API; store extracted facts and source URL.,Primary row-level source for event/session/result records.,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
source_indynxt_events_session_6392,official_api,INDY NXT EventsSessionDetails 6392,official,https://www.indynxt.com/api/results/EventsSessionDetails?id=6392,yes,0,2026-07-11T20:53:51.783Z,,scripts/import-indy-nxt-career.mjs,scripts/import-indy-nxt-career.mjs,yes,data/career/raw/indy-nxt/2024-events-session-6392.json,Detroit Grand Prix Practice 2 full result records.,Public official INDY NXT results API; store extracted facts and source URL.,Primary row-level source for event/session/result records.,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
source_indynxt_events_session_6393,official_api,INDY NXT EventsSessionDetails 6393,official,https://www.indynxt.com/api/results/EventsSessionDetails?id=6393,yes,0,2026-07-11T20:53:51.783Z,,scripts/import-indy-nxt-career.mjs,scripts/import-indy-nxt-career.mjs,yes,data/career/raw/indy-nxt/2024-events-session-6393.json,Detroit Grand Prix Qualifications - Group 1 full result records.,Public official INDY NXT results API; store extracted facts and source URL.,Primary row-level source for event/session/result records.,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
source_indynxt_events_session_6394,official_api,INDY NXT EventsSessionDetails 6394,official,https://www.indynxt.com/api/results/EventsSessionDetails?id=6394,yes,0,2026-07-11T20:53:51.783Z,,scripts/import-indy-nxt-career.mjs,scripts/import-indy-nxt-career.mjs,yes,data/career/raw/indy-nxt/2024-events-session-6394.json,Detroit Grand Prix Qualifications - Group 2 full result records.,Public official INDY NXT results API; store extracted facts and source URL.,Primary row-level source for event/session/result records.,900ddfcb701b1977f16e33501302742c328980f5ffcccd190d2e433bba0b5681
